timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/05/29 06:58:53.394, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:54.397, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:55.400, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:56.404, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:57.407, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:58.410, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:59.413, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:00.417, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:01.421, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:02.424, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:03.427, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:04.430, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:05.435, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:06.439, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:07.442, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:08.445, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:09.449, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:10.453, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:11.456, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:12.459, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:13.462, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:14.465, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:15.469, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:16.473, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:17.476, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:18.479, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:19.482, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:20.485, 30.80 W, 0 %, 0 %, 686 MiB
