timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/06/10 06:09:49.789, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:49.893, 34.96 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:49.996, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:50.100, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:50.203, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:50.306, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:50.410, 30.80 W, 5 %, 0 %, 786 MiB
2025/06/10 06:09:50.513, 30.80 W, 5 %, 0 %, 786 MiB
2025/06/10 06:09:50.616, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:50.720, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:50.823, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:50.926, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:51.029, 31.05 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:51.132, 30.80 W, 3 %, 0 %, 786 MiB
2025/06/10 06:09:51.235, 33.73 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:51.340, 31.05 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:51.443, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:51.545, 34.96 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:51.649, 32.76 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:51.752, 32.76 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:51.854, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:51.960, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:52.063, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:52.166, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:52.269, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:52.372, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:52.472, 31.29 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:52.575, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:52.679, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:52.782, 32.27 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:52.885, 32.03 W, 6 %, 0 %, 786 MiB
2025/06/10 06:09:52.988, 30.80 W, 6 %, 0 %, 786 MiB
2025/06/10 06:09:53.091, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:53.195, 31.29 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:53.300, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:53.403, 32.27 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:53.506, 33.49 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:53.609, 32.02 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:53.712, 35.20 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:53.815, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:53.919, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:54.022, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:54.125, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:54.228, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:54.331, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:54.434, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:54.540, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:54.643, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:54.746, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:54.849, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:54.952, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:55.055, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:55.158, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:55.261, 31.29 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:55.365, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:55.468, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:55.571, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:55.674, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:55.777, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:55.883, 33.00 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:55.986, 31.05 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:56.089, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:56.192, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:56.295, 32.51 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:56.398, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:56.504, 36.42 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:56.607, 30.80 W, 5 %, 0 %, 786 MiB
2025/06/10 06:09:56.710, 35.44 W, 5 %, 0 %, 786 MiB
2025/06/10 06:09:56.813, 33.98 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:56.917, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:57.020, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:57.123, 37.40 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:57.227, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:57.330, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:57.433, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:57.536, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:57.639, 31.05 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:57.742, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:57.848, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:57.951, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:58.054, 31.05 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:58.157, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:58.260, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:58.363, 31.05 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:58.468, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:58.571, 32.27 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:58.674, 31.05 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:58.777, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:58.880, 31.05 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:58.983, 32.27 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:59.088, 32.02 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:59.191, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:59.294, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:59.397, 33.24 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:59.500, 31.05 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:59.603, 33.98 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:59.708, 31.78 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:59.811, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:59.914, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:10:00.017, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:10:00.120, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:10:00.223, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:10:00.327, 30.80 W, 5 %, 0 %, 786 MiB
2025/06/10 06:10:00.430, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:10:00.533, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:10:00.636, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:10:00.739, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:10:00.842, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:10:00.947, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:10:01.050, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:10:01.153, 32.52 W, 1 %, 0 %, 786 MiB
2025/06/10 06:10:01.256, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:10:01.359, 31.05 W, 2 %, 0 %, 786 MiB
2025/06/10 06:10:01.462, 34.47 W, 1 %, 0 %, 786 MiB
