timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/05/29 18:07:18.275, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:19.280, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:20.283, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:21.286, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:22.289, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:23.292, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:24.297, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:25.300, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:26.303, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:27.306, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:28.309, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:29.312, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:30.315, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:31.318, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:32.324, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:33.328, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:34.331, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:35.334, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:36.337, 30.80 W, 4 %, 0 %, 780 MiB
2025/05/29 18:07:37.341, 33.00 W, 1 %, 0 %, 780 MiB
2025/05/29 18:07:38.345, 31.54 W, 1 %, 0 %, 780 MiB
2025/05/29 18:07:39.348, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:40.351, 30.80 W, 2 %, 0 %, 780 MiB
2025/05/29 18:07:41.354, 30.80 W, 1 %, 0 %, 780 MiB
2025/05/29 18:07:42.360, 32.27 W, 1 %, 0 %, 780 MiB
2025/05/29 18:07:43.363, 30.80 W, 2 %, 0 %, 780 MiB
2025/05/29 18:07:44.366, 31.78 W, 1 %, 0 %, 780 MiB
2025/05/29 18:07:45.369, 31.05 W, 2 %, 0 %, 780 MiB
2025/05/29 18:07:46.372, 33.25 W, 1 %, 0 %, 780 MiB
2025/05/29 18:07:47.377, 31.05 W, 4 %, 0 %, 780 MiB
2025/05/29 18:07:48.380, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:49.384, 32.27 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:50.387, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:51.390, 34.22 W, 2 %, 0 %, 780 MiB
2025/05/29 18:07:52.393, 31.05 W, 2 %, 0 %, 780 MiB
2025/05/29 18:07:53.396, 32.76 W, 1 %, 0 %, 780 MiB
