timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/06/09 13:13:37.225, 36.42 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:37.328, 36.18 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:37.431, 36.42 W, 4 %, 0 %, 784 MiB
2025/06/09 13:13:37.536, 36.18 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:37.639, 36.42 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:37.743, 36.18 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:37.846, 36.42 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:37.949, 36.42 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:38.052, 37.40 W, 3 %, 0 %, 784 MiB
2025/06/09 13:13:38.158, 39.35 W, 3 %, 0 %, 784 MiB
2025/06/09 13:13:38.262, 36.42 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:38.365, 36.18 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:38.468, 36.18 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:38.571, 36.18 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:38.674, 36.42 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:38.779, 36.18 W, 3 %, 0 %, 784 MiB
2025/06/09 13:13:38.882, 36.18 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:38.985, 39.82 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:39.089, 37.15 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:39.192, 37.40 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:39.295, 30.56 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:39.400, 33.00 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:39.503, 31.04 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:39.606, 31.29 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:39.709, 31.29 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:39.812, 31.29 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:39.915, 31.29 W, 5 %, 0 %, 784 MiB
2025/06/09 13:13:40.019, 31.29 W, 5 %, 0 %, 784 MiB
2025/06/09 13:13:40.123, 31.04 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:40.226, 31.05 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:40.330, 31.05 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:40.433, 35.93 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:40.536, 31.29 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:40.639, 31.04 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:40.744, 33.25 W, 1 %, 0 %, 784 MiB
