timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/05/29 08:53:39.224, 30.80 W, 0 %, 0 %, 0 MiB
2025/05/29 08:53:40.227, 26.17 W, 0 %, 0 %, 0 MiB
2025/05/29 08:53:41.232, 26.17 W, 0 %, 0 %, 0 MiB
2025/05/29 08:53:42.235, 26.17 W, 0 %, 0 %, 0 MiB
2025/05/29 08:53:43.238, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:53:44.241, 25.44 W, 0 %, 0 %, 0 MiB
2025/05/29 08:53:45.244, 25.44 W, 0 %, 0 %, 0 MiB
2025/05/29 08:53:46.248, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:53:47.252, 25.44 W, 0 %, 0 %, 0 MiB
2025/05/29 08:53:48.255, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:53:49.258, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:53:50.261, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:53:51.264, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:53:52.268, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:53:53.273, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:53:54.276, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:53:55.279, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:53:56.282, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:53:57.286, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:53:58.289, 25.44 W, 0 %, 0 %, 0 MiB
2025/05/29 08:53:59.294, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:00.297, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:01.300, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:02.304, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:03.307, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:04.311, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:05.316, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:06.320, 25.44 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:07.323, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:08.329, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:09.332, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:10.337, 25.44 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:11.340, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:12.343, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:13.348, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:14.351, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:15.354, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:16.357, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:17.360, 25.44 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:18.364, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:19.368, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:20.371, 25.44 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:21.374, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:22.377, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:23.380, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:24.384, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:25.388, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:26.391, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:27.394, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:28.397, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:29.401, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:30.405, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:31.409, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:32.412, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:33.415, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:34.418, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:35.424, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:36.428, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:37.431, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:38.434, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:39.437, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:40.440, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:41.443, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:42.447, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:43.450, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:44.454, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:45.457, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:46.460, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:47.464, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:48.467, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:49.471, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:50.474, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:51.477, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:52.482, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:53.485, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:54.488, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:55.491, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:56.494, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:57.500, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:58.504, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:54:59.507, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:00.510, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:01.513, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:02.516, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:03.519, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:04.523, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:05.526, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:06.530, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:07.533, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:08.536, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:09.540, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:10.544, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:11.547, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:12.550, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:13.553, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:14.558, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:15.561, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:16.564, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:17.567, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:18.571, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:19.577, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:20.580, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:21.583, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:22.586, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:23.589, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:24.593, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:25.596, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:26.599, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:27.602, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:28.606, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:29.609, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:30.612, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:31.617, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:32.620, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:33.623, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:34.626, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:35.629, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:36.634, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:37.637, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:38.640, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:39.643, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:40.646, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:41.652, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:42.656, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:43.659, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:44.662, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:45.665, 25.20 W, 0 %, 0 %, 0 MiB
