timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/05/29 16:21:45.353, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:46.357, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:47.360, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:48.364, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:49.367, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:50.370, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:51.373, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:52.377, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:53.383, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:54.386, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:55.389, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:56.392, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:57.396, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:58.399, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:59.402, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:00.405, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:01.408, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:02.411, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:03.414, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:04.417, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:05.420, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:06.424, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:07.428, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:08.432, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:09.435, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:10.438, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:11.442, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:12.445, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:13.448, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:14.451, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:15.454, 30.80 W, 0 %, 0 %, 784 MiB
