timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/05/29 08:01:01.940, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:02.940, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:03.943, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:04.944, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:05.947, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:06.948, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:07.951, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:08.952, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:09.955, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:10.960, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:11.963, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:12.964, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:13.967, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:14.968, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:15.971, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:16.977, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:17.980, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:18.980, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:19.984, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:20.984, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:21.987, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:22.993, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:23.996, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:24.997, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:26.000, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:27.001, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:28.004, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:29.004, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:30.007, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:31.008, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:32.011, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:33.017, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:34.020, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:35.021, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:36.024, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:37.025, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:38.028, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:39.034, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:40.037, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:41.038, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:42.041, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:43.042, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:44.048, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:45.048, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:46.051, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:47.052, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:48.055, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:49.056, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:50.059, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:51.060, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:52.063, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:53.064, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:54.067, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:55.071, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:56.074, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:57.075, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:58.078, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:59.079, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:00.082, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:01.088, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:02.091, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:03.092, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:04.095, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:05.095, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:06.099, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:07.104, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:08.108, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:09.108, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:10.111, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:11.112, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:12.115, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:13.116, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:14.119, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:15.120, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:16.123, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:17.128, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:18.131, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:19.132, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:20.135, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:21.136, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:22.139, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:23.145, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:24.148, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:25.149, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:26.152, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:27.153, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:28.156, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:29.162, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:30.165, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:31.166, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:32.169, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:33.169, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:34.172, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:35.173, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:36.176, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:37.177, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:38.180, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:39.186, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:40.189, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:41.190, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:42.193, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:43.193, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:44.197, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:45.202, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:46.205, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:47.206, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:48.209, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:49.210, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:50.213, 30.80 W, 0 %, 0 %, 692 MiB
