timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/06/08 17:15:31.938, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:32.042, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:32.145, 32.52 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:32.249, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:32.352, 30.80 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:32.455, 30.80 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:32.558, 33.49 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:32.661, 31.78 W, 11 %, 2 %, 684 MiB
2025/06/08 17:15:32.764, 30.80 W, 11 %, 2 %, 684 MiB
2025/06/08 17:15:32.868, 35.93 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:32.972, 31.29 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:33.075, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:33.178, 36.18 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:33.281, 30.80 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:33.384, 32.27 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:33.488, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:33.592, 31.54 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:33.695, 38.38 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:33.798, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:33.901, 34.47 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:34.004, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:34.108, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:34.211, 43.49 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:34.314, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:34.417, 35.44 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:34.520, 38.38 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:34.623, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:34.727, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:34.831, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:34.934, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:35.037, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:35.140, 30.80 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:35.243, 30.80 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:35.347, 31.78 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:35.450, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:35.553, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:35.656, 30.80 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:35.759, 30.80 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:35.862, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:35.967, 37.89 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:36.070, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:36.173, 31.54 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:36.276, 41.05 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:36.379, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:36.482, 33.73 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:36.586, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:36.689, 46.17 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:36.792, 30.80 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:36.895, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:36.999, 45.20 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:37.102, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:37.206, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:37.309, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:37.412, 30.80 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:37.515, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:37.618, 31.05 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:37.721, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:37.826, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:37.929, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:38.032, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:38.135, 45.93 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:38.235, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:38.338, 33.01 W, 7 %, 1 %, 684 MiB
2025/06/08 17:15:38.442, 30.80 W, 7 %, 1 %, 684 MiB
2025/06/08 17:15:38.545, 30.80 W, 1 %, 0 %, 684 MiB
2025/06/08 17:15:38.648, 35.44 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:38.752, 31.05 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:38.854, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:38.957, 34.22 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:39.061, 33.24 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:39.165, 31.04 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:39.268, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:39.371, 31.29 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:39.474, 35.69 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:39.577, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:39.680, 30.80 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:39.785, 45.68 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:39.888, 31.05 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:39.991, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:40.094, 33.49 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:40.197, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:40.300, 34.47 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:40.405, 31.54 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:40.508, 31.29 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:40.611, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:40.714, 33.25 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:40.817, 30.80 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:40.920, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:41.024, 42.27 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:41.128, 30.80 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:41.231, 32.03 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:41.334, 32.02 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:41.437, 33.73 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:41.540, 34.71 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:41.644, 33.73 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:41.747, 32.27 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:41.851, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:41.954, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:42.057, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:42.160, 30.80 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:42.264, 31.29 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:42.367, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:42.470, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:42.573, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:42.676, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:42.780, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:42.884, 31.29 W, 3 %, 0 %, 684 MiB
